PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1,spectrum_logparabola,spectrum_plsuperexpcutoff,spectrum_powerlaw
2.4707483e-15,1.9108994,2.661468e-15,1.8826609,0.03499849,0.20524286,2.6144021e-15,1.8496915,0.037054494,0.6666667,0.0,140.79427,13.907639,0.0,BCU,0,0,1
5.1133004e-14,2.2044208,5.778548e-14,2.133003,0.09798698,1.7039708,5.793768e-14,2.0519476,0.16002524,0.6666667,1.8906673,808.07306,17.429075,0.29972345,BCU,0,0,1
2.6794563e-14,1.9188411,3.0312575e-14,1.8066252,0.08770371,1.7830409,2.9624862e-14,1.7658412,0.100351065,0.6666667,2.1037161,595.78064,34.581142,0.47361282,BCU,0,0,1
2.694046e-14,2.2110326,3.730406e-14,2.1276042,0.2512618,2.354414,3.669297e-14,1.9805272,0.4535361,0.6666667,2.2863026,219.15463,45.0467,1.124281,BCU,1,0,0
1.0132486e-15,1.7231714,1.4140745e-15,1.2421378,0.34521645,1.7539595,1.3968665e-15,0.8030325,0.80696946,0.6666667,2.2962217,95.02565,13.407914,0.0,BCU,0,0,1
4.439053e-15,1.94383,7.940463e-15,1.524817,0.57672864,3.1527941,8.1536704e-15,1.2863876,1.1672251,0.6666667,3.578964,64.65685,14.379731,0.0,BCU,1,0,0
3.882808e-14,1.9968646,4.129295e-14,1.9663746,0.03753262,1.123939,4.088194e-14,1.9314425,0.04397013,0.6666667,1.0682662,825.23505,18.404068,0.18424915,BCU,0,0,1
2.7638083e-13,2.4755073,3.2197357e-13,2.4561377,0.11771088,2.2678437,3.188733e-13,2.3716314,0.19738191,0.6666667,2.0255249,1158.579,119.76204,1.09423,BCU,1,0,0
1.9980168e-12,2.8098893,2.7028319e-12,3.0065687,0.27296776,3.8611703,2.6718597e-12,2.8720295,0.5260863,0.6666667,3.1896212,1865.1771,61.46948,0.6157445,BCU,1,0,0
4.0590004e-16,1.6244189,5.3411886e-16,1.5830986,0.16485667,1.1963583,5.753188e-16,1.4718907,0.44423494,0.6666667,1.070682,60.310574,13.140389,0.0,BCU,0,0,1
7.260148e-15,1.8987501,1.0587196e-14,1.7970676,0.25936428,2.5487733,1.00982285e-14,1.6684763,0.37907985,0.6666667,2.2510507,124.978775,12.440385,0.0,BCU,1,0,0
1.2828345e-13,2.5155754,1.276669e-13,2.5190659,-0.0015586765,0.0,1.3140288e-13,2.4772286,0.028821636,0.6666667,0.0,549.30707,17.086697,0.31800917,BCU,0,0,1
2.1918052e-14,2.3141756,1.7480497e-14,2.334466,-0.09572869,2.296621,1.8027948e-14,2.5492544,-0.06433106,0.6666667,2.5438654,393.2141,21.126766,0.4273257,BCU,0,0,1
2.528456e-14,1.9184774,3.5996003e-14,1.7841762,0.27636933,4.3918777,3.4246315e-14,1.667929,0.3968592,0.6666667,4.0800233,338.17593,12.899949,0.0,BCU,1,0,0
