SpectrumType,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1
1,-0.012453236,-1.4481218,-0.012780966,-1.3048432,0.87849635,-0.1207053,-0.012828885,-1.6061324,1.1165453,0.04349347,-0.07006072,-0.24355774,-0.07674303,-0.78566504,OtroAGN
2,-0.012333501,-0.025675112,-0.012553613,-0.90168184,2.7914417,0.97372985,-0.012592587,-0.9541974,1.8952352,0.04349347,1.037036,-0.031825423,-0.08093652,-0.78566504,NoAGN
0,-0.012444532,-1.1605672,-0.012770282,-0.8538547,-0.91585785,-0.39788282,-0.012817527,-0.69039845,-0.86290437,0.04349347,-0.43981433,-0.18348414,-0.072118856,0.80382514,BLL
1,-0.008577684,0.28282225,-0.0074877846,0.23774187,-0.4813875,0.7593419,-0.007355576,0.38187316,-0.6756202,0.04349347,0.7092568,1.0283861,0.41202402,1.026311,FSRQ
0,-0.012433542,-0.95207524,-0.0127522675,-1.0011259,-0.114279956,-0.14547443,-0.012798909,-0.90709126,-0.3481345,0.04349347,-0.11998314,-0.17409217,-0.07898246,-0.46943155,BCU
1,-0.012452929,-1.4548534,-0.012780339,-1.6075006,1.1126599,-0.016377525,-0.012828385,-1.7233799,0.6789926,0.04349347,0.002916419,-0.23583153,-0.08125078,-0.78566504,BCU
0,-0.012402647,-0.40195408,-0.012716924,-0.23450619,-0.9066607,-0.41215596,-0.012760415,-0.07974304,-0.838042,0.04349347,-0.43981433,-0.1508137,-0.07946669,-0.78566504,BLL
2,-0.011963413,0.8035933,-0.011831411,0.56769836,2.6001482,0.72813374,-0.011800855,0.40126538,2.4770575,0.04349347,0.7500076,0.008436379,-0.08044136,-0.78566504,NoAGN
1,-0.011778024,-1.2093935,-0.011873798,-1.1728358,-0.56818444,0.5530996,-0.011897345,-0.9413535,-0.77516156,0.04349347,0.6481138,0.41024512,0.027123366,0.2588348,BLL
1,-0.0124264015,0.36517894,-0.012725403,0.022194762,2.0868409,-0.04093292,-0.012764471,-0.37478325,2.6019351,0.04349347,0.044460163,-0.22406887,-0.08017431,-0.78566504,BCU
2,-0.012304961,-0.010717549,-0.0125282835,-0.5807903,1.3589268,0.27732638,-0.012569358,-0.5543275,0.67773074,0.04349347,0.31060562,-0.14570858,-0.07609685,-0.20701098,NoAGN
1,-0.012230654,1.2578218,-0.012378793,1.7493196,1.016504,0.020162959,-0.012373625,1.7670056,1.8163816,0.04349347,0.017560212,-0.1024973,-0.081782036,-0.78566504,BCU
0,-0.012369799,0.13996442,-0.012666985,0.110356905,-0.5198698,-0.29147118,-0.012707228,0.18147741,-0.52526146,0.04349347,-0.30167407,-0.16241372,-0.07818778,-0.78566504,BCU
0,-0.012439917,-0.6353152,-0.0127648655,-0.36772963,-1.0191445,-0.4636594,-0.012811609,-0.21114399,-0.88416404,0.04349347,-0.43981433,-0.17101982,-0.078121506,-0.13725202,BLL
0,-0.011999513,1.0897112,-0.01219925,1.018487,-0.87671345,-0.4636594,-0.01222415,1.2236855,-0.92507154,0.04349347,-0.43981433,-0.13428748,-0.06855608,0.9838394,FSRQ
0,-0.012367914,0.93879694,-0.012656055,1.0386056,-0.24517718,-0.18165034,-0.012695662,1.0000627,-0.20107001,0.04349347,-0.22725773,-0.11903104,-0.04422818,2.392677,BCU
0,-0.012453176,-1.570976,-0.012781642,-1.0280184,-1.3272928,-0.38682362,-0.012829672,-0.66362494,-1.0720721,0.04349347,-0.43981433,-0.2285207,-0.07559837,-0.13772321,BCU
0,-0.009933165,1.9214231,-0.009122172,1.571917,-0.15094979,-0.2672995,-0.008826635,1.6147344,0.06224408,0.04349347,-0.30981758,-0.12101933,-0.07415409,0.7015778,OtroAGN
1,-0.01240676,0.009397877,-0.012696415,-0.45701998,1.66517,0.12503828,-0.012737728,-0.6821522,1.5400667,0.04349347,0.18225019,-0.19775046,-0.07817059,-0.56552464,BCU
1,-0.012450727,-0.6860609,-0.0127754165,-0.8679089,2.461333,0.02065462,-0.012822745,-1.1466707,2.554423,0.04349347,0.09883137,-0.22723413,-0.081244916,-0.78566504,BCU
0,-0.012367101,0.840596,-0.012673498,0.82656676,-0.9807019,-0.4636594,-0.012713411,0.9586459,-0.8725777,0.04349347,-0.43981433,-0.16777708,-0.08041573,-0.78566504,BCU
0,-0.0123152165,0.19519393,-0.012589629,0.11050042,-0.3935031,-0.17856002,-0.012624691,0.13240655,-0.43554637,0.04349347,-0.11330263,-0.10757513,-0.00040433794,2.7704406,FSRQ
0,-0.0123596005,0.17926042,-0.012664125,0.29177523,-1.0081167,-0.4636594,-0.012705417,0.5016581,-0.94527066,0.04349347,-0.43981433,-0.1380431,-0.06561555,1.1751004,BCU
0,-0.012375086,0.36084688,-0.012671751,0.29692242,-0.39135456,-0.24777159,-0.012713092,0.33993027,-0.4564633,0.04349347,-0.2394344,-0.159359,-0.0696412,1.0065709,FSRQ
0,-0.012396426,0.84355545,-0.012704793,0.8330235,-0.67325103,-0.33260438,-0.012748104,0.84213597,-0.6700224,0.04349347,-0.43981433,-0.15161914,-0.07895476,-0.78566504,BCU
1,-0.010738066,-0.28301507,-0.010554324,-0.23127142,-0.76996255,0.089791134,-0.010502034,-0.044385716,-0.8325078,0.04349347,0.19716023,0.4177976,-0.04505829,-0.14735822,FSRQ
0,-0.012119597,0.1927513,-0.012352073,0.28058708,-0.90213054,-0.3233042,-0.012382564,0.48783427,-0.92221,0.04349347,-0.43981433,-0.010391291,-0.047327034,0.82139057,FSRQ
1,-0.01220262,0.6912235,-0.012334878,0.5998456,1.1167586,0.06794608,-0.012358679,0.49595806,0.85846245,0.04349347,0.06919167,-0.14724486,-0.077802174,-0.26649046,BCU
1,-0.012211955,1.3134804,-0.012342276,0.7905217,1.2520783,0.13723208,-0.012356503,0.20583998,1.469111,0.04349347,0.22578803,-0.08722446,-0.078896284,-0.4201962,NoAGN
2,-0.009832505,-0.9341535,-0.0076937266,-1.6583843,2.2849572,5.1853523,-0.0076800166,-1.6529908,1.2645929,0.04349347,5.2113347,0.9924474,-0.08050993,-0.78566504,NoAGN
0,-0.012411239,-0.11546317,-0.012731719,0.088292666,-1.2209594,-0.41149905,-0.012774434,0.30218923,-0.9786824,0.04349347,-0.43981433,-0.16644847,-0.07754119,-0.1697841,BLL
1,-0.010624541,0.71934795,-0.010330805,0.640426,-0.57709384,0.014128021,-0.010279369,0.76834863,-0.7072975,0.04349347,-0.009034275,0.20595025,0.2524383,2.624345,FSRQ
0,-0.012446557,-0.77337945,-0.012773841,-0.3973673,-1.276327,-0.39887047,-0.012821002,-0.21730869,-0.9854205,0.04349347,-0.43981433,-0.1987977,-0.07604863,0.11005087,BCU
0,-0.0123106,1.1995783,-0.012555243,0.9426707,0.187437,-0.21724488,-0.012583819,0.83808315,0.22996959,0.04349347,-0.19582155,-0.14440693,-0.081469975,-0.78566504,BCU
0,-0.012444292,-0.69015664,-0.0127667105,-0.71126586,0.27376762,-0.17843936,-0.012814012,-0.7054808,0.037382014,0.04349347,-0.20000395,-0.20906547,-0.077939,-0.08725829,BCU
0,-0.0124526275,-1.6436291,-0.012780098,-1.4271108,0.055108365,-0.15051392,-0.012828174,-1.475773,-0.25944376,0.04349347,-0.18126845,-0.2302545,-0.07722186,-0.78566504,NoAGN
1,-0.012313977,-1.0400691,-0.012590489,-1.0907793,-0.44224456,0.15206797,-0.012634002,-0.87327933,-0.7071158,0.04349347,0.20503858,-0.03154898,-0.04539725,0.4991275,BLL
0,-0.012451202,-0.7362471,-0.012778164,-1.2524008,0.09823366,-0.37468684,-0.012826073,-1.7232865,0.28012514,0.04349347,-0.2833744,-0.22831726,-0.08322347,-0.78566504,BCU
2,-0.0120087275,-0.38859835,-0.01200894,-1.0671825,1.7325786,1.0917175,-0.0120454915,-1.0146197,0.8260691,0.04349347,1.1034634,-0.022377228,-0.081673555,-0.78566504,NoAGN
1,-0.011643699,0.99447054,-0.011545971,0.27318087,0.5113118,0.05213686,-0.011533105,0.20222808,0.20403509,0.04349347,0.12842715,-0.10381843,-0.072296284,0.16829309,NoAGN
0,-0.012442803,-0.27044323,-0.01276667,-0.33573043,-0.30992955,-0.26247817,-0.012813227,-0.5860347,-0.1186601,0.04349347,-0.19220097,-0.18620288,-0.075352,-0.2806075,BCU
0,-0.01243701,-0.27932388,-0.012756645,-0.6133988,0.1988099,-0.22701265,-0.012804062,-0.4811211,-0.23042133,0.04349347,-0.2370161,-0.20014402,-0.07934298,-0.78566504,BLL
0,-0.012241368,0.84248704,-0.012483825,0.791917,-0.35416213,-0.23782659,-0.012516254,0.8052805,-0.4420708,0.04349347,-0.25420594,-0.13985549,0.031989265,6.1823263,BCU
1,-0.012099429,-0.18291998,-0.012153845,-1.0235176,2.3632934,1.1411905,-0.0121833505,-1.0143814,1.4337505,0.04349347,1.1548394,-0.03967241,-0.0741049,-0.3791537,BCU
1,-0.012385956,-1.710782,-0.012685882,-1.6766596,-0.40098903,0.22989134,-0.0127330925,-1.4673505,-0.70221925,0.04349347,0.27383804,-0.1264867,-0.0666447,0.07801735,BLL
0,-0.012417539,0.34734178,-0.012733932,0.47828242,-0.69400877,-0.43761286,-0.012771689,0.4979422,0.20150818,0.04349347,-0.43981433,-0.19453126,-0.08008839,-0.78566504,NoAGN
0,-0.012372617,-0.92908335,-0.012682073,-0.5981308,-1.0797184,-0.4636594,-0.012721513,-0.42387855,-0.9294486,0.04349347,-0.43981433,-0.07019555,-0.07110546,-0.09300608,BLL
1,-0.012430103,-1.5541812,-0.012748766,-1.4646919,-0.46168518,-0.08085501,-0.012796416,-1.292048,-0.7016905,0.04349347,-0.06712253,-0.19143614,-0.073550485,0.26727384,BLL
0,-0.012217822,0.34599125,-0.0124633685,0.36306262,-0.60723704,-0.2121249,-0.012504517,0.50845593,-0.793801,0.04349347,-0.30431002,-0.07638197,-0.03564156,1.5921047,BCU
0,-0.012253327,1.0905955,-0.012501424,1.0628173,-0.49126762,-0.23694871,-0.012530592,1.0085071,-0.4041146,0.04349347,-0.19878642,-0.09740526,-0.07947804,-0.50747174,BCU
0,-0.012447514,-1.2495643,-0.012774031,-0.9842621,-0.81534487,-0.36007276,-0.012821381,-0.9252963,-0.7344944,0.04349347,-0.28293,-0.18628356,-0.07732405,-0.14785613,BLL
1,-0.01245384,-1.610964,-0.012781899,-1.4913145,1.7584633,-0.056180295,-0.012829962,-1.7551867,1.6679103,0.04349347,-0.0050001303,-0.24637447,-0.07821013,-0.78566504,BCU
0,-0.011412838,2.095244,-0.011560741,1.8733493,-1.3129773,-0.42763704,-0.011473033,2.071364,-0.9985654,0.04349347,-0.43981433,-0.14224127,-0.07099412,1.0968063,BCU
0,-0.012419641,-0.63898736,-0.012737117,-0.478901,-0.7624042,-0.21825184,-0.012781671,-0.4194744,-0.7037352,0.04349347,-0.074874766,-0.01812263,-0.04392592,0.96359664,BLL
1,-0.011242117,-0.07866193,-0.011171956,-0.13520908,-0.59253126,0.08076559,-0.011162796,0.051277727,-0.7533173,0.04349347,0.099279046,0.1397293,-0.010907594,0.6103059,BLL
0,-0.012438674,-0.277613,-0.012758535,-0.44942927,0.37843403,-0.17421384,-0.012805845,-0.37232125,-0.018651184,0.04349347,-0.18005428,-0.18047698,-0.07745832,-0.24867879,BCU
1,-0.012310382,-0.97254235,-0.012587379,-0.94079703,-0.5564376,-0.02995652,-0.01263359,-0.64913666,-0.8240025,0.04349347,-0.10173049,-0.09914156,-0.048194546,0.7777992,BLL
1,-0.011918628,0.29543123,-0.012018441,0.23060347,-0.1897048,0.14491464,-0.012039365,0.30727732,-0.4298478,0.04349347,0.120175526,0.05541217,-0.026369693,0.87793404,FSRQ
1,0.00013995811,1.7726076,0.0051643276,1.1986144,0.03529704,0.2003341,0.0057447786,1.255798,-0.28034416,0.04349347,0.25056773,0.1296911,0.07592567,1.677403,FSRQ
0,-0.012038192,1.2861067,-0.012262795,1.1955218,-1.035987,-0.4636594,-0.012283744,1.420212,-0.97796,0.04349347,-0.43981433,-0.1410907,-0.07907657,-0.33868423,BCU
0,-0.011770513,1.1668872,-0.011829522,0.99307394,-0.47006488,-0.15566051,-0.011829057,1.0243119,-0.554478,0.04349347,-0.12854704,-0.011832138,0.046980392,3.2736816,BCU
0,-0.012448915,-1.1796589,-0.012774719,-1.2040364,-0.12091836,-0.21702115,-0.012822494,-1.1770343,-0.35838354,0.04349347,-0.21385112,-0.21861108,-0.079646766,-0.78566504,BCU
0,-0.012448533,-0.8987028,-0.012774908,-0.82223576,-0.47222608,-0.3506122,-0.012822344,-0.8286468,-0.39440164,0.04349347,-0.308994,-0.20217045,-0.08055562,-0.78566504,BCU
1,-0.0120773055,1.6042188,-0.012027957,2.3123746,2.091874,0.009895431,-0.011991386,2.1433682,2.520147,0.04349347,0.038974427,-0.13467492,-0.06814095,0.94212055,BCU
0,-0.012450688,-1.3762895,-0.0127777355,-1.2474909,-0.37930426,-0.27261722,-0.012825595,-1.1579975,-0.52208436,0.04349347,-0.27354977,-0.22022814,-0.07651613,-0.78566504,BLL
1,-0.012241235,1.3248479,-0.012415693,1.3926712,0.9821947,-0.124430515,-0.012421768,1.3864093,1.5212333,0.04349347,-0.10588514,-0.14598465,-0.07772427,0.7264235,BCU
0,-0.012208925,0.93120515,-0.0124603445,0.86682487,-0.78732306,-0.40473813,-0.012490755,1.0090357,-0.7931907,0.04349347,-0.43981433,-0.13915813,-0.07962064,-0.78566504,BCU
0,-0.0122723235,0.9117282,-0.01255126,0.8530555,-0.93989915,-0.4636594,-0.012581723,0.9827661,-0.842799,0.04349347,-0.43981433,-0.1724772,-0.079003714,-0.19121979,FSRQ
1,-0.008723125,-0.94730145,-0.007918001,-0.83126515,-0.7532168,0.62388474,-0.0077980626,-0.5787912,-0.86880124,0.04349347,0.68538433,1.16454,0.41126257,0.6160703,BLL
0,-0.012062877,1.546489,-0.012274857,1.3924432,-0.8553971,-0.43893823,-0.01231345,1.5936273,-0.9598733,0.04349347,-0.43981433,-0.1404515,-0.07178275,0.89082825,BCU
2,-0.009326711,0.416044,-0.006737248,-0.3898214,3.0327318,3.1136177,-0.006617676,-0.4262635,1.9963052,0.04349347,3.1303709,0.82696944,-0.079576835,-0.78566504,NoAGN
1,-0.011847243,1.9414579,-0.011606688,1.254949,1.8942367,0.07592138,-0.011559343,0.9657607,1.8299981,0.04349347,0.12942849,-0.15475039,-0.05865867,2.6085956,BCU
0,-0.012450245,-1.0465968,-0.012777183,-0.88827634,-0.35072562,-0.3482354,-0.01282441,-1.0526967,0.1275003,0.04349347,-0.30479395,-0.21634734,-0.07369041,0.9108064,BLL
1,-0.0095520355,0.05094526,-0.008749211,-0.024124833,-0.37426624,0.82849073,-0.008694178,0.124887146,-0.62918854,0.04349347,0.7935271,0.7546703,1.1140296,2.3310413,BCU
1,-0.011054789,0.75809634,-0.010879336,0.63109326,-0.533321,-0.10813527,-0.0109055,0.843034,-0.8137363,0.04349347,-0.26251888,0.016207956,-0.046906352,0.6717707,FSRQ
1,-0.012452208,-1.4051251,-0.012779447,-1.5748203,0.5097705,-0.109592356,-0.01282738,-1.7011329,0.35052475,0.04349347,-0.071925096,-0.23594166,-0.07719337,-0.78566504,BCU
0,-0.012451294,-1.6491358,-0.012778468,-1.6419356,-0.21302627,-0.18258892,-0.012826328,-1.6448232,-0.3563208,0.04349347,-0.097307794,-0.20018427,-0.08014484,-0.78566504,BCU
1,-0.012164944,-0.54495895,-0.012371596,-0.67460734,-0.24390799,0.13852932,-0.012414482,-0.48265806,-0.6054096,0.04349347,0.11930853,-0.08065601,-0.010044578,1.3921915,BCU
0,-0.012387989,0.12411468,-0.012693527,0.06497399,-0.618479,-0.3205081,-0.012735668,0.12044916,-0.6202738,0.04349347,-0.29091775,-0.16690819,-0.07957744,-0.78566504,FSRQ
1,-0.012451022,-1.7070245,-0.012777616,-1.9863496,0.39260685,-0.075865164,-0.012825578,-2.0739663,0.047632184,0.04349347,-0.013337866,-0.23547636,-0.07219391,0.7628896,BCU
1,-0.01032195,2.1182666,-0.008488601,2.285349,2.9599237,0.0088192625,-0.007928913,2.0733292,3.6970594,0.04349347,0.07903814,-0.12701248,-0.07712644,0.22186011,BCU
0,-0.012359539,-0.5042081,-0.012661643,-0.29583424,-0.9202049,-0.3583299,-0.012704388,-0.068344325,-0.9280434,0.04349347,-0.43981433,-0.089815035,-0.05774779,0.8821464,BLL
1,0.010973382,0.6633203,0.017467087,0.57129127,-0.78717655,0.23098803,0.018612377,0.79877824,-0.8760593,0.04349347,0.06034344,1.5519646,1.0087018,0.89842224,FSRQ
0,-0.0124306055,-0.79544675,-0.012754853,-0.43903047,-1.215101,-0.3827109,-0.012799962,-0.23751073,-0.9763322,0.04349347,-0.43981433,-0.14244157,-0.07141305,0.5859498,BCU
0,-0.0123625705,-0.5180475,-0.012662111,-0.36221084,-0.7865997,-0.23816806,-0.01270343,-0.22272559,-0.801635,0.04349347,-0.1769462,-0.044531167,-0.06523094,0.33676,BLL
1,-0.011802788,2.0317373,-0.011521736,1.4437805,1.3483837,-0.05318948,-0.011451313,1.0135013,1.5421594,0.04349347,0.0075731645,-0.16381158,-0.07480713,0.48254722,FSRQ
0,-0.012448291,-0.9084464,-0.012775047,-0.762395,-0.73515975,-0.37395066,-0.0128224855,-0.7821948,-0.6191929,0.04349347,-0.35672307,-0.21905833,-0.075200066,0.20367149,BCU
1,-0.00982816,0.0979745,-0.009206298,-0.07663079,-0.3975144,0.2978846,-0.009184099,0.15689375,-0.7064903,0.04349347,0.21447176,0.2375874,0.11963368,1.2384644,FSRQ
0,-0.012452852,-1.7367231,-0.012780507,-1.7415364,0.32701534,-0.15247114,-0.012828503,-1.8259007,0.101267695,0.04349347,-0.117673434,-0.2289296,-0.074596785,0.6899009,BLL
0,-0.012443526,-0.6178518,-0.012770473,-0.24867025,-1.3455173,-0.34447756,-0.012817163,-0.017504156,-1.0205023,0.04349347,-0.43981433,-0.18276218,-0.08008084,-0.78566504,BLL
0,-0.010301802,1.748899,-0.009817546,1.4491763,-0.48330662,-0.22898072,-0.009687669,1.5078475,-0.54973304,0.04349347,-0.23210284,-0.05510704,-0.056746718,1.1034275,FSRQ
1,-0.012324426,-1.7751739,-0.012600251,-1.7990015,-0.372256,0.46425745,-0.0126457345,-1.5683153,-0.69220364,0.04349347,0.5563382,-0.040453795,-0.0555669,0.049565814,BLL
0,-0.011808485,1.5215231,-0.011875113,1.2796739,-0.46522808,-0.28574648,-0.01188628,1.3749034,-0.60726786,0.04349347,-0.38871065,-0.12502405,-0.06961013,0.7444328,BCU
1,-0.0026093936,0.80357116,0.00037347645,0.5653535,-0.5081139,0.28795,0.0007169461,0.77962583,-0.7396274,0.04349347,0.18347993,0.58290297,0.287799,1.2608544,FSRQ
1,-0.008064681,0.39456856,-0.0068235192,0.410825,-0.5662134,0.78161216,-0.0066405456,0.53248847,-0.70308715,0.04349347,0.70613784,1.3478664,2.08754,2.1249678,FSRQ
1,-0.012402118,-1.0546714,-0.0127086295,-1.3450425,-0.076503396,-0.003997116,-0.012756141,-1.0327893,-0.5908835,0.04349347,-0.013817206,-0.18437934,-0.07382298,0.16905855,BLL
1,-0.010388911,1.7281253,-0.009647973,1.3843957,0.16566016,-0.0012211311,-0.009536959,1.3472608,-0.022366624,0.04349347,0.0073715956,-0.04128663,-0.0582482,0.965385,FSRQ
0,-0.012446389,-0.28488398,-0.01277436,0.07517547,-1.5204495,-0.2992888,-0.012820812,0.20264834,-1.0009729,0.04349347,-0.43981433,-0.21305297,-0.080069914,-0.78566504,BCU
1,-0.011800856,1.6161237,-0.011644941,1.7683246,0.8361345,0.15842032,-0.011613192,1.5936962,0.8749397,0.04349347,0.13387927,-0.032847084,-0.07308361,0.33478186,BCU
0,-0.012382243,-0.53003615,-0.012688516,-0.38636047,-0.77894646,-0.2881275,-0.012731438,-0.2214404,-0.80378675,0.04349347,-0.272813,-0.10501747,-0.05958973,0.92627454,BLL
0,-0.012189472,0.673361,-0.012447624,0.68284386,-0.9744117,-0.4353009,-0.012480436,0.91108507,-0.96356475,0.04349347,-0.43981433,-0.06826868,-0.04082055,1.8260595,BCU
1,-0.012440077,-1.7180289,-0.012762803,-1.8920251,-0.21157363,-0.10569217,-0.012810805,-1.5283934,-0.6832199,0.04349347,-0.11854586,-0.21468951,-0.07229688,0.48550066,BLL
0,-0.012014276,0.8602215,-0.012225696,0.8347334,-0.94409174,-0.4200321,-0.012238851,0.9917899,-0.88727975,0.04349347,-0.43981433,-0.08901034,-0.077661835,-0.40249324,BLL
0,-0.012451546,-0.53632957,-0.012778923,-0.49009553,-0.19678123,-0.31577298,-0.012826601,-0.49805132,-0.095123194,0.04349347,-0.34754857,-0.2254374,-0.06913645,2.2909641,FSRQ
0,-0.012443113,-0.8567389,-0.012767291,-0.8758735,-0.44850114,-0.30590877,-0.012814753,-0.72507596,-0.641705,0.04349347,-0.30092683,-0.20101164,-0.07824944,-0.78566504,BLL
1,-0.012427014,-0.9969215,-0.012738855,-1.4398232,0.7160039,0.23968987,-0.0127859805,-1.3723205,0.14315836,0.04349347,0.27331424,-0.17958012,-0.07203844,0.12637787,BLL
0,-0.0120619545,1.0628369,-0.012216744,0.77173257,-0.08537495,-0.19514379,-0.012223797,0.77320373,-0.14244527,0.04349347,-0.1460679,-0.12014903,-0.06573434,0.9722364,FSRQ
1,-0.00087726105,1.7514862,0.0052120197,1.6153799,0.46119922,1.0475308,0.006248507,1.5633105,0.30574092,0.04349347,1.0140511,0.74673736,0.66288453,1.8782078,FSRQ
1,-0.012444783,-1.0198478,-0.012768454,-1.469653,0.37491035,-0.12116727,-0.012815784,-1.5955372,0.14893045,0.04349347,-0.045536343,-0.22706252,-0.075279415,0.38745245,BLL
0,-0.012418237,0.24197423,-0.012737895,0.33339864,-0.98868895,-0.4636594,-0.012783074,0.51029855,-0.91466606,0.04349347,-0.43981433,-0.17587127,-0.07545926,-0.09024992,BLL
0,-0.012451169,-1.4585482,-0.012778996,-1.0416212,-1.0350074,-0.4636594,-0.012826877,-0.83797336,-0.93792504,0.04349347,-0.43981433,-0.21196645,-0.07369557,0.8346929,BLL
1,-0.006874286,0.8541296,-0.0051189014,0.5109454,-0.3921707,0.03401347,-0.0049986453,0.74707186,-0.69222695,0.04349347,-0.026248755,0.13340074,-0.03455826,0.43247825,FSRQ
0,-0.011952906,0.9809978,-0.012076177,0.7502622,-0.31984726,-0.16326709,-0.012082098,0.7611186,-0.3909259,0.04349347,-0.1195567,-0.08210897,-0.0133638345,3.1102507,FSRQ
1,-0.012278067,1.3250147,-0.0125061115,1.6816853,0.22002427,-0.023363987,-0.0125393,1.4652677,0.11846035,0.04349347,-0.096512295,-0.08366033,-0.07662622,0.1285878,BCU
1,-0.012439023,-1.8313221,-0.012761389,-1.816278,-0.38111854,-0.04376646,-0.012809312,-1.5492427,-0.7189709,0.04349347,-0.036639214,-0.19796976,-0.07528115,-0.03524527,BLL
1,-0.011254254,1.762442,-0.010326144,1.3092784,1.5115104,0.21952572,-0.010220218,1.1461905,1.2608407,0.04349347,0.24637197,-0.059722684,-0.08280987,-0.78566504,OtroAGN
0,-0.012278035,0.11206518,-0.012566657,0.2513101,-1.1044917,-0.4636594,-0.012595858,0.42762274,-0.93334186,0.04349347,-0.43981433,-0.0777279,-0.04455367,1.5212854,FSRQ
0,-0.012409923,-0.5619521,-0.012721876,-0.5315236,-0.54621863,-0.24121267,-0.012765854,-0.511655,-0.564731,0.04349347,-0.14504325,-0.15776509,-0.08127868,-0.78566504,BLL
1,-0.012316806,1.0942749,-0.012543727,0.62738633,1.1737659,-0.092427835,-0.012569061,0.4891921,1.2239455,0.04349347,-0.039974827,-0.19492485,-0.08215984,-0.78566504,FSRQ
1,-0.009115857,0.109055966,-0.008082799,-0.13623993,-0.18084915,0.864557,-0.00800498,0.010990139,-0.5058453,0.04349347,0.9040215,0.5614841,1.1002384,2.9332516,FSRQ
1,-0.011817797,-0.4168342,-0.011938361,-0.398582,-0.6519727,-0.039456863,-0.011965898,-0.15380906,-0.8361991,0.04349347,-0.08853883,0.020841114,-0.06046625,0.07644157,FSRQ
0,-0.012443129,0.11994698,-0.01276915,0.2435195,-1.07311,-0.4636594,-0.012816451,0.4994929,-0.98637474,0.04349347,-0.43981433,-0.1804856,-0.075912,0.33858463,BCU
1,-0.0054091443,-1.458982,-0.0036679308,-1.253231,-0.8050043,0.9019913,-0.0034030846,-0.9650469,-0.90218204,0.04349347,0.9638232,3.153832,0.480228,0.012885467,BLL
1,-0.012413922,-1.2375361,-0.012727846,-1.2467316,-0.48294574,-0.11395843,-0.012774054,-1.1044394,-0.6743638,0.04349347,-0.043399446,-0.17758971,-0.07727025,-0.15920919,BLL
0,-0.011798146,0.8094268,-0.011895422,0.77788943,-0.5663583,-0.23648943,-0.011895718,0.869801,-0.6084437,0.04349347,-0.357326,-0.040144257,-0.046206255,1.0336393,BCU
1,-0.012392148,-0.7393812,-0.012697418,-0.7780227,-0.46575254,-0.11972345,-0.012741576,-0.73207396,-0.5820009,0.04349347,-0.023414223,-0.15362002,-0.061254825,0.8880088,BLL
0,-0.012389659,0.27492464,-0.012695351,0.1815341,-0.4510439,-0.27274954,-0.012736303,0.11815063,-0.36123165,0.04349347,-0.22407985,-0.1622764,-0.07786081,-0.1269949,BLL
0,-0.012131085,0.9445048,-0.012366785,0.89552784,-0.85813683,-0.40037507,-0.012392693,1.06515,-0.86215585,0.04349347,-0.43981433,-0.12884685,-0.07143993,0.6228215,FSRQ
0,-0.012422982,-0.4619503,-0.012738386,-0.40251064,-0.39812782,-0.20741199,-0.012784817,-0.3150978,-0.5808076,0.04349347,-0.22069973,-0.17328312,-0.074307464,0.40833464,BCU
0,-0.012449343,-1.064031,-0.012774669,-0.8523392,0.087452464,-0.15459278,-0.0128229465,-0.8280308,-0.3770615,0.04349347,-0.24173191,-0.2199329,-0.07999307,-0.78566504,BCU
1,-0.010385974,0.6725589,-0.00984244,0.5713112,-0.15375008,0.7368204,-0.009768603,0.65696687,-0.4130514,0.04349347,0.70246524,0.5970649,0.21562321,1.1751817,FSRQ
0,-0.012443898,-0.63899213,-0.012767745,-0.6616244,-0.2737763,-0.2474949,-0.012815019,-0.6616446,-0.390353,0.04349347,-0.22735618,-0.19876443,-0.07565593,-0.19319843,BCU
1,-0.0027599344,1.2686306,0.0013237984,0.9478954,-0.031580627,0.87391174,0.0017119348,1.0114727,-0.3225252,0.04349347,0.8727698,0.88106924,2.1482556,3.2512276,FSRQ
0,-0.01245396,-2.1141913,-0.012782552,-1.4594316,-1.5102662,-0.30504018,-0.012830616,-1.1770816,-1.0419704,0.04349347,-0.43981433,-0.2398213,-0.07926164,-0.78566504,BLL
1,0.014785892,-0.5408007,0.02365459,-0.43529275,-0.7001611,2.465941,0.024572438,-0.22613893,-0.83588815,0.04349347,2.283838,8.36558,13.643267,1.6216388,BLL
0,-0.012450809,-1.311372,-0.012778671,-0.90474427,-1.1183627,-0.4636594,-0.012826452,-0.66943705,-0.968443,0.04349347,-0.43981433,-0.21868841,-0.08114401,-0.78566504,BLL
1,-0.012338031,0.9469008,-0.012560815,1.5601337,2.0295653,-0.08291264,-0.01258556,1.4541252,2.435263,0.04349347,-0.05103484,-0.19131729,-0.0730933,0.46023524,FSRQ
1,-0.007695279,0.13141882,-0.0064880825,0.026115058,-0.608954,0.2876537,-0.006351866,0.26376176,-0.8053912,0.04349347,0.24007307,0.5494137,0.73123527,2.3617525,FSRQ
